what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jpt.core,2.2.0.v200906070220,"org.eclipse.jpt.core",1258078831416
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1258078831463
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1258078831526
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks.ui",1258078831573
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1258078831620
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.300.v200811200330,"org.eclipse.wst.common.emfworkbench.integration",1258078831776
started,bundle,org.eclipse.wst.common.modulecore,1.1.300.v200904132230,"org.eclipse.wst.common.modulecore",1258078831823
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1258078832182
started,bundle,org.eclipse.jst.j2ee,1.1.300.v200905290632,"org.eclipse.jst.j2ee",1258078832245
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258078835776
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258078836823
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258078858135
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258078859307
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258078919057
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1258078921104
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258078926088
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1258078968807
started,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1258078970901
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1258078971760
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258078999885
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258079002666
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258079005916
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258080133416
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258080135291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258080140166
