what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1258073919265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258073923578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258073923671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258073923703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258073930109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1258073933843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1258073934390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258073935046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258078796604
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258078806151
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258078809807
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258078818354
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258078821041
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1258078829182
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1258078829541
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1258078829620
started,bundle,org.eclipse.ve.java.core,1.4.0.v20090826-1446,"org.eclipse.ve.java.core",1258078829776
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1258078829885
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1258078830151
started,bundle,org.eclipse.wst.common.emf,1.1.300.v200905060430,"org.eclipse.wst.common.emf",1258078830823
started,bundle,org.eclipse.jst.j2ee.core,1.1.300.v200905060430,"org.eclipse.jst.j2ee.core",1258078830885
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1258078830932
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1258078831088
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1258078831120
started,bundle,org.eclipse.jst.jee,1.0.200.v200905290632,"org.eclipse.jst.jee",1258078831307
